feature,mean_abs_shap,zone,feature_set
NO_2__outage_unavailable_mw_roll_mean_24,0.006427085348800921,NO_3,full
NO_4__outage_unavailable_mw_roll_mean_24,0.00636545371610487,NO_3,full
NO_2__ws_forecast_total_mw,0.005945660081334919,NO_3,full
NO_5__outage_event_count,0.005784201013907853,NO_3,full
NO_1__load_mw_roll_mean_168,0.005775399122359131,NO_3,full
NO_1__outage_unavailable_mw_roll_mean_24,0.005756238410439183,NO_3,full
NO_5__outage_unavailable_mw_lag_1,0.005743435960098076,NO_3,full
NO_1__gas_price_eur_mwh_lag_168,0.005720098965472322,NO_3,full
NO_2__outage_unavailable_mw_roll_mean_168,0.005497681244935421,NO_3,full
NO_4__outage_unavailable_mw_lag_24,0.005466399675474983,NO_3,full
NO_2__outage_event_count_roll_mean_24,0.005384040411328464,NO_3,full
NO_1__price_eur_mwh_roll_mean_168,0.0053204771914219665,NO_3,full
NO_2__outage_event_count_roll_mean_168,0.0052546600599910525,NO_3,full
NO_2__outage_unavailable_mw_lag_1,0.0050188628110203895,NO_3,full
NO_1__gas_price_eur_mwh_lag_24,0.00482719346272857,NO_3,full
NO_4__outage_event_count_roll_mean_24,0.004687088095135483,NO_3,full
NO_4__gas_price_eur_mwh_roll_std_24,0.004559307185637061,NO_3,full
NO_1__gas_price_eur_mwh_roll_mean_168,0.004503233285653786,NO_3,full
NO_2__outage_event_count_lag_168,0.00406396924785663,NO_3,full
NO_2__outage_event_count_lag_24,0.003999158374116827,NO_3,full
NO_4__outage_event_count_lag_24,0.0038022664097482365,NO_3,full
NO_4__outage_unavailable_mw_lag_168,0.003758920941719751,NO_3,full
NO_5__load_mw_roll_mean_168,0.003259009900309161,NO_3,full
NO_5__outage_event_count_lag_168,0.0032219539695902935,NO_3,full
NO_1__outage_event_count_roll_mean_24,0.0032047404205043884,NO_3,full
NO_5__outage_event_count_lag_24,0.0031431305215022264,NO_3,full
NO_2__flow_NO_1_to_NO_2_mw_lag_1,0.0031019779854037544,NO_3,full
NO_4__outage_unavailable_mw,0.003057052301711596,NO_3,full
NO_2__gas_price_eur_mwh_roll_std_168,0.002867324664628085,NO_3,full
month,0.0027449207623178413,NO_3,full
NO_1__outage_unavailable_mw_roll_mean_168,0.0026329977305164613,NO_3,full
is_weekend,0.002371340698463411,NO_3,full
NO_2__outage_event_count,0.0023317035042576552,NO_3,full
NO_5__outage_event_count_lag_1,0.0022610454082961037,NO_3,full
NO_2__gas_price_eur_mwh_lag_168,0.0022348402668792983,NO_3,full
NO_2__gas_price_eur_mwh_roll_mean_24,0.00222840528641599,NO_3,full
flow_NO_3_to_NO_5_mw_lag_1,0.00208956406639379,NO_3,full
NO_4__outage_event_count_lag_168,0.0019009282559988593,NO_3,full
NO_4__outage_event_count,0.0018301289481660271,NO_3,full
NO_4__outage_unavailable_mw_lag_1,0.0017136857762131764,NO_3,full
flow_NO_3_to_NO_4_mw_lag_1,0.0015521049552888787,NO_3,full
NO_1__flow_NO_1_to_NO_3_mw_lag_1,0.001464960060778339,NO_3,full
NO_5__flow_NO_2_to_NO_5_mw_lag_1,0.001458974388336271,NO_3,full
NO_2__gas_price_eur_mwh_lag_24,0.0012695052376673125,NO_3,full
NO_2__gas_price_eur_mwh_roll_mean_168,0.0011421085882911432,NO_3,full
NO_2__outage_event_count_lag_1,0.0010056898376745768,NO_3,full
NO_1__outage_event_count,0.0009472675887965253,NO_3,full
NO_4__gas_price_eur_mwh_lag_1,0.0009230345225631092,NO_3,full
NO_1__flow_NO_1_to_NO_5_mw_lag_1,0.0008312107103496976,NO_3,full
NO_4__gas_price_eur_mwh_lag_24,0.0008020894544278647,NO_3,full
NO_4__outage_event_count_lag_1,0.0006141829970558207,NO_3,full
NO_4__gas_price_eur_mwh_roll_mean_24,0.0005939031616701364,NO_3,full
NO_4__gas_price_eur_mwh_roll_std_168,0.0004506825926550924,NO_3,full
NO_4__gas_price_eur_mwh_lag_168,0.00044779019270570816,NO_3,full
NO_2__gas_price_eur_mwh_lag_1,0.0004426931248619504,NO_3,full
NO_5__flow_NO_1_to_NO_5_mw_lag_1,0.0004386469920811383,NO_3,full
NO_1__outage_unavailable_mw,0.00042365580073869757,NO_3,full
NO_5__gas_price_eur_mwh_roll_std_168,0.0004029425168305125,NO_3,full
flow_NO_1_to_NO_3_mw_lag_1,0.00036705317607650824,NO_3,full
NO_5__gas_price_eur_mwh_roll_std_24,0.00033856096860416146,NO_3,full
gas_price_eur_mwh_roll_std_168,0.00026353835399000377,NO_3,full
NO_4__gas_price_eur_mwh_roll_mean_168,0.00026345359382162824,NO_3,full
NO_1__outage_unavailable_mw_lag_168,0.0002368932821350474,NO_3,full
gas_price_eur_mwh_lag_168,0.00018608634512484864,NO_3,full
NO_5__gas_price_eur_mwh_lag_168,0.00018114014995608424,NO_3,full
NO_1__outage_event_count_lag_168,0.00018093361320699057,NO_3,full
NO_5__gas_price_eur_mwh_lag_1,0.00014409307730096874,NO_3,full
NO_1__outage_event_count_lag_24,0.0001295091060273195,NO_3,full
NO_1__outage_unavailable_mw_lag_24,0.00012943118763462377,NO_3,full
NO_1__outage_unavailable_mw_lag_1,4.817528434365777e-05,NO_3,full
gen_Solar_Actual_Aggregated_share_lag_1,0.0,NO_3,full
gas_price_eur_mwh_roll_std_24,0.0,NO_3,full
gas_price_eur_mwh_roll_mean_24,0.0,NO_3,full
gas_price_eur_mwh_roll_mean_168,0.0,NO_3,full
gas_price_eur_mwh_lag_1,0.0,NO_3,full
gas_price_eur_mwh_lag_24,0.0,NO_3,full
NO_1__gen_Biomass_share_lag_1,0.0,NO_3,full
NO_1__gen_Biomass_mw_lag_1,0.0,NO_3,full
NO_2__gen_Wind_Offshore_Actual_Aggregated_mw_lag_1,0.0,NO_3,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_3,full
NO_5__gas_price_eur_mwh_roll_mean_24,0.0,NO_3,full
NO_5__gas_price_eur_mwh_roll_mean_168,0.0,NO_3,full
NO_4__ws_forecast_Wind_Offshore_mw,0.0,NO_3,full
NO_4__ws_forecast_Solar_mw,0.0,NO_3,full
NO_5__gas_price_eur_mwh_lag_24,0.0,NO_3,full
NO_2__gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_3,full
NO_2__gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_3,full
gen_Solar_Actual_Aggregated_mw_lag_1,0.0,NO_3,full
gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_3,full
gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_3,full
gen_Biomass_mw_lag_1,0.0,NO_3,full
gen_Biomass_share_lag_1,0.0,NO_3,full
gen_Biomass_Actual_Aggregated_share_lag_1,0.0,NO_3,full
NO_5__gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_3,full
gen_Biomass_Actual_Aggregated_mw_lag_1,0.0,NO_3,full
NO_2__ws_forecast_Wind_Offshore_mw,0.0,NO_3,full
NO_2__ws_forecast_Solar_mw,0.0,NO_3,full
NO_5__ws_forecast_Solar_mw,0.0,NO_3,full
NO_5__ws_forecast_Wind_Offshore_mw,0.0,NO_3,full
NO_5__ws_forecast_Wind_Onshore_mw,0.0,NO_3,full
NO_5__ws_forecast_total_mw_lag_1,0.0,NO_3,full
NO_2__gen_Wind_Offshore_Actual_Aggregated_share_lag_1,0.0,NO_3,full
NO_2__gen_Wind_Offshore_Actual_Consumption_share_lag_1,0.0,NO_3,full
NO_2__gen_Wind_Offshore_Actual_Consumption_mw_lag_1,0.0,NO_3,full
NO_5__ws_forecast_total_mw,0.0,NO_3,full
NO_1__outage_event_count_lag_1,0.0,NO_3,full
ws_forecast_Solar_mw,0.0,NO_3,full
NO_1__ws_forecast_Wind_Offshore_mw,0.0,NO_3,full
NO_1__ws_forecast_Solar_mw,0.0,NO_3,full
ws_forecast_Wind_Offshore_mw,0.0,NO_3,full
price_eur_mwh_lag_1,13.36381679771079,NO_4,autoregressive
price_eur_mwh_roll_mean_3,2.2519683925446854,NO_4,autoregressive
price_eur_mwh_lag_2,1.207324341776955,NO_4,autoregressive
price_eur_mwh_lag_3,1.0026540739380425,NO_4,autoregressive
price_eur_mwh_roll_mean_12,0.8866789026538621,NO_4,autoregressive
hour,0.7596648980955312,NO_4,autoregressive
price_eur_mwh_roll_mean_24,0.5955372064220832,NO_4,autoregressive
price_eur_mwh_lag_168,0.3004470262771878,NO_4,autoregressive
price_eur_mwh_lag_24,0.24289438573759406,NO_4,autoregressive
price_eur_mwh_roll_std_3,0.23245793437358797,NO_4,autoregressive
price_eur_mwh_roll_std_168,0.22542545054064864,NO_4,autoregressive
price_eur_mwh_roll_std_12,0.21569760277271038,NO_4,autoregressive
price_eur_mwh_roll_std_6,0.21474702653692443,NO_4,autoregressive
price_eur_mwh_lag_48,0.21318490347509594,NO_4,autoregressive
price_eur_mwh_roll_mean_168,0.2054447897393024,NO_4,autoregressive
price_eur_mwh_roll_mean_6,0.2029111925668251,NO_4,autoregressive
month,0.16664351321366339,NO_4,autoregressive
price_eur_mwh_roll_std_24,0.15688588057488403,NO_4,autoregressive
price_eur_mwh_roll_std_72,0.1399644504862224,NO_4,autoregressive
day_of_week,0.13421414114032318,NO_4,autoregressive
price_eur_mwh_roll_mean_72,0.13205920610175986,NO_4,autoregressive
is_weekend,0.012570194791947075,NO_4,autoregressive
NO_3__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,6.3965626564782445,NO_4,exogenous
gen_Hydro_Water_Reservoir_mw_lag_1,2.9243568625265275,NO_4,exogenous
gen_Hydro_Water_Reservoir_share_lag_1,1.7506617799393922,NO_4,exogenous
NO_3__gen_Hydro_Water_Reservoir_mw_lag_1,1.6433439758673805,NO_4,exogenous
NO_2__gen_Hydro_Water_Reservoir_share_lag_1,1.1755111196711416,NO_4,exogenous
NO_3__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.8531107248863725,NO_4,exogenous
NO_2__gen_Hydro_Pumped_Storage_mw_lag_1,0.7397378108633065,NO_4,exogenous
ws_forecast_total_mw_lag_1,0.6971110120022114,NO_4,exogenous
NO_3__gen_renewable_share_lag_1,0.5594635357718785,NO_4,exogenous
ws_forecast_Wind_Onshore_mw,0.5445957156030323,NO_4,exogenous
NO_1__gas_price_eur_mwh_lag_168,0.4959100361215867,NO_4,exogenous
gen_Wind_Onshore_share_lag_1,0.49331766003905836,NO_4,exogenous
outage_unavailable_mw_roll_mean_24,0.4843427221156212,NO_4,exogenous
NO_3__gen_Hydro_Water_Reservoir_share_lag_1,0.48080894482409897,NO_4,exogenous
outage_unavailable_mw_roll_mean_168,0.4790535508782327,NO_4,exogenous
NO_2__gen_Wind_Onshore_share_lag_1,0.4540318374428243,NO_4,exogenous
NO_3__gen_Wind_Onshore_mw_lag_1,0.4111496361533951,NO_4,exogenous
gen_total_mw_lag_1,0.3473641408293658,NO_4,exogenous
NO_5__outage_event_count_roll_mean_168,0.3330009251048977,NO_4,exogenous
NO_3__load_mw_roll_std_168,0.3280454278183274,NO_4,exogenous
NO_5__outage_unavailable_mw_roll_mean_168,0.3230741729072066,NO_4,exogenous
NO_1__flow_NO_1_to_SE_3_mw_lag_1,0.31549916756741053,NO_4,exogenous
load_mw_roll_mean_168,0.290130275815844,NO_4,exogenous
NO_2__gen_Hydro_Pumped_Storage_share_lag_1,0.28424375333128177,NO_4,exogenous
NO_5__outage_event_count_roll_mean_24,0.28411345225300366,NO_4,exogenous
NO_1__gas_price_eur_mwh_roll_mean_168,0.2824738779183866,NO_4,exogenous
NO_1__load_mw_roll_std_6,0.2787944185584628,NO_4,exogenous
NO_2__outage_event_count_roll_mean_168,0.26022413684607876,NO_4,exogenous
NO_3__gen_Hydro_Pumped_Storage_mw_lag_1,0.2542863808424242,NO_4,exogenous
NO_1__load_mw_roll_std_168,0.23148036694942098,NO_4,exogenous
gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.22207735057089262,NO_4,exogenous
load_mw_roll_std_168,0.22132547928450808,NO_4,exogenous
NO_1__load_mw_lag_3,0.21976376504561965,NO_4,exogenous
NO_2__outage_unavailable_mw_lag_168,0.21850696550204507,NO_4,exogenous
NO_2__load_mw_lag_24,0.21581464121019522,NO_4,exogenous
outage_event_count_roll_mean_168,0.21029160220864299,NO_4,exogenous
load_mw_roll_mean_24,0.209940491527022,NO_4,exogenous
outage_unavailable_mw_lag_24,0.2095273659928358,NO_4,exogenous
NO_1__load_mw_roll_std_12,0.20938675341823026,NO_4,exogenous
NO_2__load_forecast_mw,0.20889222895646875,NO_4,exogenous
load_forecast_mw,0.20471141447491392,NO_4,exogenous
NO_3__load_mw_roll_mean_168,0.20275445442073112,NO_4,exogenous
gen_Wind_Onshore_mw_lag_1,0.20083363274611613,NO_4,exogenous
NO_5__load_mw_lag_24,0.20018821235722747,NO_4,exogenous
NO_1__ws_forecast_Wind_Onshore_mw,0.19374029501031706,NO_4,exogenous
NO_1__gas_price_eur_mwh_roll_std_24,0.1776125614522967,NO_4,exogenous
NO_2__gen_Hydro_Water_Reservoir_mw_lag_1,0.17595881891492235,NO_4,exogenous
outage_unavailable_mw_lag_168,0.17538313103976233,NO_4,exogenous
NO_2__outage_unavailable_mw_roll_mean_168,0.17415888555690168,NO_4,exogenous
NO_1__load_forecast_mw,0.1728349989961794,NO_4,exogenous
NO_5__load_mw_roll_std_168,0.16599724612546463,NO_4,exogenous
NO_2__outage_unavailable_mw_lag_1,0.16378671068846404,NO_4,exogenous
outage_unavailable_mw,0.15017963903011458,NO_4,exogenous
load_mw_roll_std_24,0.14987393847572278,NO_4,exogenous
NO_1__load_mw_roll_std_3,0.14886526708895,NO_4,exogenous
NO_3__load_forecast_mw,0.14547539226071046,NO_4,exogenous
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.1454377908312148,NO_4,exogenous
gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.14496353976117873,NO_4,exogenous
NO_2__load_mw_roll_std_168,0.14453588006527424,NO_4,exogenous
gen_renewable_mw_lag_1,0.14258424847827225,NO_4,exogenous
NO_3__ws_forecast_Wind_Onshore_mw,0.14058810591552268,NO_4,exogenous
NO_2__outage_unavailable_mw,0.12973772011798076,NO_4,exogenous
NO_1__gas_price_eur_mwh_lag_1,0.1287009011821126,NO_4,exogenous
NO_5__load_mw_lag_168,0.12131414766051216,NO_4,exogenous
flow_NO_4_to_FI_mw_lag_1,0.11985415370515012,NO_4,exogenous
NO_2__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.11753915594772399,NO_4,exogenous
NO_2__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.11474364119237515,NO_4,exogenous
NO_5__load_mw_roll_mean_168,0.11436055965668655,NO_4,exogenous
NO_1__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.1141756844651612,NO_4,exogenous
NO_1__gen_Wind_Onshore_share_lag_1,0.11296774068352518,NO_4,exogenous
load_mw_roll_mean_12,0.11252149143300649,NO_4,exogenous
NO_5__outage_unavailable_mw_lag_168,0.11181932347489419,NO_4,exogenous
NO_5__load_forecast_mw,0.10939665270005973,NO_4,exogenous
NO_3__ws_forecast_total_mw_lag_1,0.10883448147787819,NO_4,exogenous
NO_5__flow_total_mw_lag_168,0.10873614344767221,NO_4,exogenous
NO_2__gas_price_eur_mwh_lag_168,0.10685745305061368,NO_4,exogenous
NO_5__load_mw_roll_mean_6,0.10653526353254536,NO_4,exogenous
ws_forecast_total_mw,0.10651434109015709,NO_4,exogenous
NO_5__gen_Hydro_Pumped_Storage_mw_lag_1,0.10483299111450299,NO_4,exogenous
NO_1__gas_price_eur_mwh_roll_std_168,0.1040483546361649,NO_4,exogenous
NO_2__flow_NO_2_to_GB_mw_lag_1,0.10087422292770964,NO_4,exogenous
NO_1__load_mw_lag_168,0.09965270407473763,NO_4,exogenous
load_forecast_mw_lag_1,0.09753542887459539,NO_4,exogenous
NO_5__outage_unavailable_mw_roll_mean_24,0.0934681624456517,NO_4,exogenous
NO_5__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.09330528230701211,NO_4,exogenous
NO_2__gen_renewable_share_lag_1,0.09259005365498926,NO_4,exogenous
NO_2__load_mw_lag_168,0.0917612813387885,NO_4,exogenous
flow_NO_4_to_SE_2_mw_lag_1,0.0908988849882208,NO_4,exogenous
NO_2__flow_total_mw_lag_24,0.08747061312229247,NO_4,exogenous
NO_5__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.08651011388605342,NO_4,exogenous
outage_unavailable_mw_lag_1,0.08616265826628185,NO_4,exogenous
NO_1__outage_event_count_roll_mean_168,0.08527864692266379,NO_4,exogenous
NO_5__load_mw_roll_mean_24,0.08453795046879686,NO_4,exogenous
gen_renewable_share_lag_1,0.08445013599635262,NO_4,exogenous
NO_1__ws_forecast_total_mw_lag_1,0.08439030538023595,NO_4,exogenous
NO_3__load_mw_lag_168,0.08320850684555949,NO_4,exogenous
NO_3__gen_total_mw_lag_1,0.0829678156307416,NO_4,exogenous
NO_1__load_mw_roll_mean_6,0.08123715441712612,NO_4,exogenous
NO_1__load_mw_roll_mean_168,0.08014310146727652,NO_4,exogenous
NO_1__gas_price_eur_mwh_lag_24,0.07948587188555398,NO_4,exogenous
NO_3__load_mw_lag_24,0.07942537379702569,NO_4,exogenous
load_mw_lag_24,0.07899923372872802,NO_4,exogenous
NO_5__load_mw_lag_3,0.07517928142545262,NO_4,exogenous
NO_2__outage_event_count_lag_168,0.07460671835750429,NO_4,exogenous
NO_5__gen_Hydro_Pumped_Storage_share_lag_1,0.07203509675120001,NO_4,exogenous
NO_5__load_mw_roll_std_12,0.07128413039301969,NO_4,exogenous
NO_1__load_mw_lag_1,0.07114864139798024,NO_4,exogenous
NO_2__load_mw_lag_3,0.07033525544713409,NO_4,exogenous
NO_5__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.0662562689026018,NO_4,exogenous
NO_3__load_mw_roll_std_12,0.06571168990265155,NO_4,exogenous
load_mw_lag_168,0.06532657382645705,NO_4,exogenous
NO_1__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.06477712777953863,NO_4,exogenous
NO_1__load_mw_lag_24,0.0629692339548516,NO_4,exogenous
NO_2__load_mw_roll_mean_168,0.062046898529498,NO_4,exogenous
NO_1__load_mw_roll_mean_12,0.06081309866663029,NO_4,exogenous
NO_1__flow_total_mw_lag_1,0.060065335471789806,NO_4,exogenous
NO_2__outage_unavailable_mw_roll_mean_24,0.059967100463141944,NO_4,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.05909459585662599,NO_4,exogenous
NO_2__ws_forecast_Wind_Onshore_mw,0.057303697111272686,NO_4,exogenous
NO_1__gas_price_eur_mwh_roll_mean_24,0.05690055538411257,NO_4,exogenous
NO_5__load_forecast_mw_lag_1,0.05651781822981849,NO_4,exogenous
NO_1__gen_renewable_share_lag_1,0.05617042823335899,NO_4,exogenous
NO_2__flow_total_mw_lag_1,0.055615090788187486,NO_4,exogenous
NO_2__load_mw_roll_mean_24,0.054834551524764345,NO_4,exogenous
NO_2__outage_unavailable_mw_lag_24,0.054339156652963676,NO_4,exogenous
NO_1__load_mw_roll_mean_24,0.05156914231338139,NO_4,exogenous
NO_2__outage_event_count_roll_mean_24,0.0513611667292369,NO_4,exogenous
flow_total_mw_lag_168,0.051204393037282754,NO_4,exogenous
load_mw_roll_std_12,0.05091776774321143,NO_4,exogenous
NO_3__load_mw_roll_std_24,0.050010689494377224,NO_4,exogenous
NO_1__gen_Solar_mw_lag_1,0.049864774778033916,NO_4,exogenous
NO_5__gen_renewable_share_lag_1,0.04982670949381857,NO_4,exogenous
NO_1__gen_Wind_Onshore_mw_lag_1,0.04722657072303906,NO_4,exogenous
NO_5__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.04718083168130613,NO_4,exogenous
flow_total_mw_lag_24,0.04701133030162541,NO_4,exogenous
NO_2__gen_Wind_Onshore_mw_lag_1,0.04686932883882917,NO_4,exogenous
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.04660092068826649,NO_4,exogenous
NO_2__load_mw_roll_mean_6,0.04654856797367456,NO_4,exogenous
load_mw_roll_mean_6,0.044948468693433934,NO_4,exogenous
NO_3__load_mw_lag_3,0.04486650582903977,NO_4,exogenous
NO_1__flow_total_mw_lag_24,0.044692444425841055,NO_4,exogenous
NO_3__load_forecast_mw_lag_1,0.04402006209765047,NO_4,exogenous
NO_1__flow_total_mw_lag_168,0.04399501353010961,NO_4,exogenous
NO_3__load_mw_roll_mean_24,0.04334182422910143,NO_4,exogenous
NO_5__outage_unavailable_mw_lag_24,0.042912975567398336,NO_4,exogenous
flow_NO_4_to_SE_1_mw_lag_1,0.04170414595348504,NO_4,exogenous
NO_1__gen_Solar_share_lag_1,0.04147269245823071,NO_4,exogenous
load_mw_lag_1,0.040950687206253084,NO_4,exogenous
NO_3__flow_total_mw_lag_168,0.04086070975688847,NO_4,exogenous
NO_3__gas_price_eur_mwh_lag_168,0.039870256451422004,NO_4,exogenous
NO_2__load_forecast_mw_lag_1,0.03946539873445962,NO_4,exogenous
NO_2__gas_price_eur_mwh_roll_std_24,0.03875390576815159,NO_4,exogenous
NO_1__load_mw_roll_std_24,0.03859150492143332,NO_4,exogenous
NO_2__gen_renewable_mw_lag_1,0.03780058907226101,NO_4,exogenous
NO_3__gen_Wind_Onshore_share_lag_1,0.037680399411294536,NO_4,exogenous
NO_5__load_mw_roll_mean_3,0.03717532093378434,NO_4,exogenous
NO_2__flow_total_mw_lag_168,0.037017014456740785,NO_4,exogenous
NO_3__gen_renewable_mw_lag_1,0.03641783752168477,NO_4,exogenous
NO_5__load_mw_roll_std_6,0.036368084728130835,NO_4,exogenous
NO_5__load_mw_roll_std_24,0.036223122737874626,NO_4,exogenous
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.03597325076428668,NO_4,exogenous
NO_2__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.03570849041515753,NO_4,exogenous
NO_5__gen_Hydro_Water_Reservoir_mw_lag_1,0.03541051258199761,NO_4,exogenous
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.03503663740505174,NO_4,exogenous
NO_1__load_mw_roll_mean_3,0.034999340035157304,NO_4,exogenous
NO_2__gas_price_eur_mwh_lag_1,0.03482947403659603,NO_4,exogenous
NO_2__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.034164180125347825,NO_4,exogenous
NO_3__ws_forecast_total_mw,0.03414322079263548,NO_4,exogenous
NO_1__outage_event_count,0.03411674420907477,NO_4,exogenous
NO_5__outage_unavailable_mw,0.03390206462058964,NO_4,exogenous
NO_1__flow_NO_1_to_NO_2_mw_lag_1,0.03366437804761962,NO_4,exogenous
NO_5__flow_total_mw_lag_24,0.0333651290803483,NO_4,exogenous
NO_2__gas_price_eur_mwh_roll_mean_168,0.0327074802427487,NO_4,exogenous
load_mw_roll_mean_3,0.03267633371084142,NO_4,exogenous
load_mw_lag_3,0.032385646992842305,NO_4,exogenous
NO_1__outage_unavailable_mw_roll_mean_168,0.031612888624835585,NO_4,exogenous
NO_3__load_mw_roll_mean_3,0.03137263911517919,NO_4,exogenous
NO_5__load_mw_lag_1,0.03103279047970862,NO_4,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.030739973200840917,NO_4,exogenous
NO_1__flow_NO_1_to_NO_3_mw_lag_1,0.029742858447144443,NO_4,exogenous
NO_5__load_mw_roll_mean_12,0.02968418805042553,NO_4,exogenous
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.02942470613928477,NO_4,exogenous
NO_2__outage_event_count,0.029184056809843543,NO_4,exogenous
NO_5__gen_Hydro_Water_Reservoir_share_lag_1,0.029010119762635594,NO_4,exogenous
NO_3__load_mw_roll_std_6,0.029007336135315864,NO_4,exogenous
NO_3__load_mw_roll_mean_12,0.028969592873458863,NO_4,exogenous
NO_1__gen_Hydro_Water_Reservoir_share_lag_1,0.028474254223976713,NO_4,exogenous
NO_3__gas_price_eur_mwh_roll_mean_168,0.028324915531546074,NO_4,exogenous
outage_event_count_roll_mean_24,0.028221988743839455,NO_4,exogenous
NO_2__load_mw_roll_std_3,0.028198103125277353,NO_4,exogenous
NO_1__outage_unavailable_mw_roll_mean_24,0.02817385393634423,NO_4,exogenous
NO_2__flow_NO_2_to_NL_mw_lag_1,0.0280797097327552,NO_4,exogenous
NO_2__load_mw_roll_mean_12,0.027444061523204843,NO_4,exogenous
NO_2__load_mw_roll_mean_3,0.02725625173516099,NO_4,exogenous
NO_2__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.026806907678394512,NO_4,exogenous
NO_3__load_mw_roll_mean_6,0.02668549168494102,NO_4,exogenous
NO_3__flow_total_mw_lag_24,0.026482245449642807,NO_4,exogenous
NO_5__gen_total_mw_lag_1,0.026330245358070697,NO_4,exogenous
NO_3__load_mw_roll_std_3,0.026323842455240557,NO_4,exogenous
NO_2__flow_NO_2_to_DK_1_mw_lag_1,0.0262240792502487,NO_4,exogenous
NO_3__flow_total_mw_lag_1,0.02614455766871157,NO_4,exogenous
NO_3__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.02590731872514523,NO_4,exogenous
NO_2__load_mw_roll_std_24,0.025716554544852395,NO_4,exogenous
NO_5__gen_renewable_mw_lag_1,0.02529020680006302,NO_4,exogenous
flow_total_mw_lag_1,0.025284751914542224,NO_4,exogenous
load_mw_roll_std_6,0.02503789755068341,NO_4,exogenous
NO_5__load_mw_roll_std_3,0.024196433536453472,NO_4,exogenous
NO_2__ws_forecast_total_mw_lag_1,0.023719672411319944,NO_4,exogenous
NO_2__gas_price_eur_mwh_roll_std_168,0.023651284522679984,NO_4,exogenous
NO_5__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.02233610402337674,NO_4,exogenous
